0,1,2,3,4,5,6,7,8,9,10,11,12
0.6739619034302141,0.904313611968818,0.9128747402971801,0.4647096460629842,0.6943952740687909,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.6795932956720598,0.30513684985726575,0.8347126439288172,0.9731227220629051,0.4303181176481829,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.856001324410151,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.009449386407135942,0.22084557733523966,0.41987882571206075,0.7219915986651325,0.9582384838679805,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.15500640541161914,0.6224781206061901,0.05420274133534676,0.6514886883970067,0.3461381318590046,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.3226456256943792,0.8903500723635003,0.7748776205726167,0.35421032961548693,0.7475436750848862,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.2118199293029152,0.5307964520625646,0.02825422362224233,0.5140037222875015,0.13645110248327735,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.8312240954569386,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.36913027835857815,0.550581826627383,0.27417128664724316,0.08122393276606739,0.25537256263812785,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.19356488293780763,0.4722687138473917,0.7009452371714708,0.19794591821085325,0.8953700203315516,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.35211528019078037,0.513115561361569,0.1612214161383052,0.5634766175440725,0.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.8593339073469205,0.6646655470940042,0.36312210666700406,1.0,0.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.38567586591802916,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,1.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.8582058112620091,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.8280313623498968,0.9039903804690409,0.09910614889593346,0.8622481093257884,0.08401714502517324,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.9450707380173465,0.30173111937087765,0.18583760331635585,0.9411715950376774,0.12294574617742843,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.2048325632280785,0.8095855259957512,0.7164621189633962,0.012716611442365893,0.6946285090035448,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.8581887336644314,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.3770569547932183,0.1828389282824716,0.12322959415027232,0.2849336492452962,0.2337365669589877,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.2067351143224872,0.44205650418178544,0.39085740838986327,0.5637882306768341,0.13823602084878572,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.4623974832249724,0.49794488773930756,0.3084785584417331,0.07636568422544934,0.09354457632395095,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.10003952842837793,0.050411992635326204,0.31963980396833147,0.7638307754912096,0.585596702349267,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.3240474529879519,0.6533884275783227,0.5044300915395454,0.4450532066753311,0.49793552374340216,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.8407823977974871,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.20534694855124375,0.9395636409163692,0.027119299203305587,0.46301973702822774,0.6738457788871155,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.04611807747879596,0.36925052521042434,0.11317319793862367,0.17272779199704524,0.9449841450979453,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.6569425783521059,0.025817513278391723,0.9495221890263473,0.03322448267791305,0.4171294401356524,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.7163763841098452,0.024550435231236557,0.2982290300902993,0.5940619559527105,0.4615265845979087,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.8415070759610143,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.0,1.0,1.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.7618355451333497,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.08360958477120788,0.832578466214558,0.13214341767671897,0.5400897833689023,0.33168904699046076,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.19376879456666335,0.574371948171454,0.7616688269892773,0.8825943142038372,0.28158112824786835,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.8388934655379102,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.30016363749766833,0.020976313070571087,0.41689236187036777,0.9866588386043964,0.9793810303200066,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.38103176002559874,0.13607674927872881,0.6584971705822719,0.8930870295992267,0.6584151769028911,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.5010121782792173,0.5652777827051445,0.6334508740081282,0.748653076494966,0.8769188398899873,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.0,1.0,1.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.7572551213010864,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.420465379070018,0.16466200554864419,0.1778393581118956,0.5235501783012029,0.554694113256058,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.8920745711950999,0.5453834532645666,0.21384195633112343,0.7848390898324236,0.16978510151743592,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.5518429405460471,0.24377105533127774,0.6066984403747423,0.16478604934895696,0.24133557435097663,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.5057170683186295,0.7254386351682217,0.5621937980523246,0.5115707287156679,0.23704910141449967,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.38133386585659784,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,0.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
1.0,1.0,1.0,1.0,1.0,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.5084129272608581,0.5058657132036501,0.868071764906975,0.9049600598457487,0.3569845417125782,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.9360833578623394,0.22943454807399158,0.8377465315547502,0.7645067624445061,0.7531174743526876,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
0.12384349237971236,0.9198624912364238,0.059793651101625704,0.12264884705486474,0.23906219301591378,2.7781,-3.5127,5.1203,2.6514,0.8333,-1.8455,-2.3593,-3.153
